time,step,voltage,current,chgAh,disAh
274,5,3.04503,-0.0,0,0.0
275,5,3.04503,-0.0,0,0.0
276,5,3.04503,-0.0,0,0.0
277,5,3.04503,-0.0,0,0.0
278,5,3.04503,-0.0,0,0.0
279,5,3.04487,-0.0,0,0.0
280,5,3.04487,-0.0,0,0.0
281,5,3.04487,-0.0,0,0.0
282,5,3.04471,-0.0,0,0.0
283,5,3.04471,-0.0,0,0.0
284,5,3.04487,-0.0,0,0.0
285,5,3.04487,-0.0,0,0.0
286,5,3.04471,-0.0,0,0.0
287,5,3.04503,-0.0,0,0.0
288,5,3.04503,-0.0,0,0.0
289,5,3.04487,-0.0,0,0.0
290,5,3.04503,-0.0,0,0.0
291,5,3.04471,-0.0,0,0.0
292,5,3.04471,-0.0,0,0.0
293,5,3.04471,-0.0,0,0.0
294,5,3.04471,-0.0,0,0.0
295,5,3.04471,-0.0,0,0.0
296,5,3.04487,-0.0,0,0.0
297,5,3.04487,-0.0,0,0.0
298,5,3.04503,-0.0,0,0.0
299,5,3.04503,-0.0,0,0.0
300,5,3.04503,-0.0,0,0.0
301,5,3.04503,-0.0,0,0.0
302,5,3.04503,-0.0,0,0.0
303,5,3.04503,-0.0,0,0.0
304,5,3.04503,-0.0,0,0.0
305,5,3.04487,-0.0,0,0.0
306,5,3.04519,-0.0,0,0.0
307,5,3.04519,-0.0,0,0.0
308,5,3.04519,-0.0,0,0.0
309,5,3.04519,-0.0,0,0.0
310,5,3.04503,-0.0,0,0.0
311,5,3.04487,-0.0,0,0.0
312,5,3.04471,-0.0,0,0.0
313,5,3.04487,-0.0,0,0.0
314,5,3.04471,-0.0,0,0.0
315,5,3.04487,-0.0,0,0.0
316,5,3.04503,-0.0,0,0.0
317,5,3.04503,-0.0,0,0.0
318,5,3.04503,-0.0,0,0.0
319,5,3.04503,-0.0,0,0.0
320,5,3.04503,-0.0,0,0.0
321,5,3.04503,-0.0,0,0.0
322,5,3.04503,-0.0,0,0.0
323,5,3.04487,-0.0,0,0.0
324,5,3.04487,-0.0,0,0.0
325,5,3.04471,-0.0,0,0.0
326,5,3.04487,-0.0,0,0.0
327,5,3.04503,-0.0,0,0.0
328,5,3.04503,-0.0,0,0.0
329,5,3.04503,-0.0,0,0.0
330,5,3.04519,-0.0,0,0.0
331,5,3.04519,-0.0,0,0.0
332,5,3.04519,-0.0,0,0.0
333,5,3.04519,-0.0,0,0.0
334,5,3.04503,-0.0,0,0.0
335,5,3.04519,-0.0,0,0.0
336,5,3.04519,-0.0,0,0.0
337,5,3.04519,-0.0,0,0.0
338,5,3.04519,-0.0,0,0.0
339,5,3.04519,-0.0,0,0.0
340,5,3.04536,-0.0,0,0.0
341,5,3.04519,-0.0,0,0.0
342,5,3.04552,-0.0,0,0.0
343,5,3.04552,-0.0,0,0.0
344,5,3.04536,-0.0,0,0.0
345,5,3.04519,-0.0,0,0.0
346,5,3.04519,-0.0,0,0.0
347,5,3.04503,-0.0,0,0.0
348,5,3.04503,-0.0,0,0.0
349,5,3.04503,-0.0,0,0.0
350,5,3.04519,-0.0,0,0.0
351,5,3.04519,-0.0,0,0.0
352,5,3.04519,-0.0,0,0.0
353,5,3.04519,-0.0,0,0.0
354,5,3.04519,-0.0,0,0.0
355,5,3.04536,-0.0,0,0.0
356,5,3.04519,-0.0,0,0.0
357,5,3.04536,-0.0,0,0.0
358,5,3.04536,-0.0,0,0.0
359,5,3.04519,-0.0,0,0.0
360,5,3.04503,-0.0,0,0.0
361,5,3.04503,-0.0,0,0.0
362,5,3.04519,-0.0,0,0.0
363,5,3.04552,-0.0,0,0.0
364,5,3.04536,-0.0,0,0.0
365,5,3.04536,-0.0,0,0.0
366,5,3.04536,-0.0,0,0.0
367,5,3.04536,-0.0,0,0.0
