time,step,voltage,current,chgAh,disAh
124684,10,3.06847,-9.99523,1.51885,0
124685,10,3.06879,-9.99523,1.52162,0
124686,10,3.06912,-9.99523,1.52439,0
124687,10,3.06912,-9.99523,1.52717,0
124688,10,3.06944,-9.99523,1.52995,0
124689,10,3.0696,-9.99523,1.53273,0
124690,10,3.06992,-9.99523,1.5355,0
124691,10,3.06992,-9.99523,1.53828,0
124692,10,3.07025,-9.99523,1.54105,0
124693,10,3.07041,-9.99523,1.54383,0
124694,10,3.07057,-9.99523,1.54661,0
124695,10,3.07089,-9.99523,1.54939,0
124696,10,3.07106,-9.99523,1.55216,0
124697,10,3.07106,-10.00158,1.55494,0
124698,10,3.07122,-10.00158,1.55771,0
124699,10,3.07154,-9.99523,1.56049,0
124700,10,3.07186,-9.99523,1.56327,0
124701,10,3.07203,-9.99523,1.56605,0
124702,10,3.07235,-9.99523,1.56882,0
124703,10,3.07267,-10.00158,1.5716,0
124704,10,3.07283,-10.00158,1.57437,0
124705,10,3.07283,-10.00158,1.57715,0
124706,10,3.073,-10.00158,1.57993,0
124707,10,3.07348,-10.00158,1.58271,0
124708,10,3.07348,-10.00158,1.58549,0
124709,10,3.07397,-10.00158,1.58826,0
124710,10,3.07413,-10.00158,1.59104,0
124711,10,3.07397,-10.00158,1.59382,0
124712,10,3.07413,-10.00158,1.5966,0
124713,10,3.07429,-10.00158,1.59938,0
124714,10,3.07429,-10.00158,1.60216,0
124715,10,3.07461,-10.00158,1.60493,0
124716,10,3.07477,-10.00158,1.60771,0
124717,10,3.0751,-10.00158,1.61049,0
124718,10,3.0751,-10.00158,1.61327,0
124719,10,3.07542,-10.00158,1.61605,0
124720,10,3.07558,-10.00158,1.61882,0
124721,10,3.07574,-10.00158,1.6216,0
124722,10,3.07607,-10.00158,1.62438,0
124723,10,3.07655,-10.00158,1.62715,0
124724,10,3.07639,-10.00158,1.62993,0
124725,10,3.07655,-10.00158,1.63271,0
124726,10,3.07671,-10.00158,1.63549,0
124727,10,3.07687,-9.99523,1.63827,0
124728,10,3.07687,-9.99523,1.64104,0
124729,10,3.07704,-9.99523,1.64382,0
124730,10,3.07736,-9.99523,1.6466,0
124731,10,3.07752,-9.99523,1.64937,0
124732,10,3.07801,-9.99523,1.65216,0
124733,10,3.07817,-9.99523,1.65493,0
124734,10,3.07833,-9.99523,1.65771,0
124735,10,3.07849,-9.99523,1.66048,0
124736,10,3.07865,-9.99523,1.66326,0
124737,10,3.07898,-9.99523,1.66604,0
124738,10,3.07946,-9.99523,1.66882,0
124739,10,3.07946,-9.99523,1.67159,0
124740,10,3.07962,-9.99523,1.67437,0
124741,10,3.07978,-9.99523,1.67715,0
124742,10,3.07978,-10.00158,1.67992,0
